413_2	2.5
413_3	1.5
413_4	3
413_5	1
414_1	5
414_2	4.5
414_3	3
414_4	4.5
414_5	4.5
415_1	4.5
415_2	5
415_3	4.5
415_4	4
415_5	3.5
416_1	4
416_2	1
416_3	4
416_4	4.5
416_5	4.5
417_1	5
417_2	2
417_3	4
417_4	4.5
417_5	5
418_1	3
418_2	5
418_3	4
418_4	4.5
418_5	5
419_1	4.5
419_2	1.5
419_3	4.5
419_4	5
419_5	3
420_1	4.5
420_2	4
420_3	4
420_4	4.5
420_5	2.5
421_1	3.5
421_2	3
421_3	3
421_4	5
421_5	1.5
422_1	5
422_2	4
422_3	2.5
422_4	5
422_5	4.5
423_1	2
423_2	1.5
423_3	1
423_4	1.5
423_5	5
424_1	3
424_2	4.5
424_3	5
424_4	1.5
424_5	4
425_1	1.5
425_2	5
425_3	5
425_4	5
425_5	4
426_1	1
426_2	1.5
426_3	2
426_4	1
426_5	3
427_1	5
427_2	1
427_3	1.5
427_4	3.5
427_5	3
428_1	2.5
428_2	5
428_3	4.5
428_4	4.5
428_5	3.5
429_1	5
429_2	2
429_3	1.5
429_4	2
429_5	1.5
430_1	1
430_2	2
430_3	5
430_4	5
430_5	2
431_1	1
431_2	3
431_3	1.5
431_4	3.5
431_5	5
432_1	1
432_2	5
432_3	1
432_4	1.5
432_5	1
433_1	4
433_2	3
433_3	3.5
433_4	4.5
433_5	5
434_1	3.5
434_2	5
434_3	3
434_4	4.5
434_5	4
435_1	1.5
435_2	4.5
435_3	1
435_4	5
435_5	3.5
436_1	5
436_2	1
436_3	1.5
436_4	1.5
436_5	1
437_1	4
437_2	5
437_3	2.5
437_4	1
437_5	4.5
438_1	1
438_2	4.5
438_3	3
438_4	5
438_5	4
439_1	4
439_2	5
439_3	3
439_4	1.5
439_5	5
440_1	5
440_2	3.5
440_3	2.5
440_4	4.5
440_5	1.5
441_1	1.5
441_2	5
441_3	4
441_4	4.5
441_5	4.5
442_1	4.5
442_2	1.5
442_3	4.5
442_4	1.5
442_5	4
443_1	3
443_2	5
443_3	2.5
443_4	3.5
443_5	3.5
444_1	5
444_2	3
444_3	1.5
444_4	1
444_5	3.5
445_1	2.5
445_2	3.5
445_3	5
445_4	5
445_5	4.5
446_1	3.5
446_2	5
446_3	1.5
446_4	5
446_5	1.5
447_1	4
447_2	3.5
447_3	3.5
447_4	3
447_5	2.5
448_1	1.5
448_2	4.5
448_3	4
448_4	4.5
448_5	2
449_1	2
449_2	3
449_3	2.5
449_4	2.5
449_5	5
450_1	4
450_2	4
450_3	1
450_4	4
450_5	5
451_1	3.5
451_2	4
451_3	1
451_4	1
451_5	5
452_1	2.5
452_2	4
452_3	1
452_4	4.5
452_5	2.5
453_1	4.5
453_2	3
453_3	1.5
453_4	3
453_5	3.5
454_1	5
454_2	4
454_3	4.5
454_4	4.5
454_5	1
455_1	5
455_2	5
455_3	4
455_4	3.5
455_5	4
456_1	5
456_2	3
456_3	3.5
456_4	1
456_5	4.5
457_1	1
457_2	3
457_3	5
457_4	1
457_5	1
458_1	3.5
458_2	1
458_3	5
458_4	2
458_5	1.5
459_1	4.5
459_2	3
459_3	4
459_4	3
459_5	5
460_1	1.5
460_2	5
460_3	4.5
460_4	3
460_5	2.5
461_1	3
461_2	3.5
461_3	4
461_4	2.5
461_5	3
462_1	5
462_2	2.5
462_3	1.5
462_4	2.5
462_5	4
463_1	5
463_2	1.5
463_3	4.5
463_4	4.5
463_5	5
464_1	5
464_2	3
464_3	3
464_4	3
464_5	5
465_1	1.5
465_2	5
465_3	2
465_4	1
465_5	3
466_1	2.5
466_2	1
466_3	3.5
466_4	5
466_5	1.5
467_1	2
467_2	4.5
467_3	1.5
467_4	1
467_5	1
468_1	2.5
468_2	1
468_3	5
468_4	1
468_5	1.5
469_1	4
469_2	3
469_3	5
469_4	5
469_5	4.5
470_1	2.5
470_2	4
470_3	4
470_4	2
470_5	3
471_1	2
471_2	4.5
471_3	5
471_4	2
471_5	5
472_1	4
472_2	5
472_3	2.5
472_4	3.5
472_5	1.5
473_1	2
473_2	3.5
473_3	5
473_4	2
473_5	4
474_1	1.5
474_2	1
474_3	5
474_4	4
474_5	2.5
475_1	4
475_2	2
475_3	5
475_4	5
475_5	3
476_1	2
476_2	1
476_3	1.5
476_4	4.5
476_5	4.5
477_1	1.5
477_2	1.5
477_3	5
477_4	1
477_5	1
478_1	1.5
478_2	2
478_3	2.5
478_4	5
478_5	2.5
479_1	1.5
479_2	2.5
479_3	1
479_4	5
479_5	2
480_1	5
480_2	3.5
480_3	3
480_4	4
480_5	3
481_1	4.5
481_2	5
481_3	1.5
481_4	1
481_5	5
482_1	3.5
482_2	1
482_3	5
482_4	4
482_5	5
483_1	3.5
483_2	4
483_3	5
483_4	3
483_5	4
484_1	4.5
484_2	1.5
484_3	3
484_4	4.5
484_5	4
485_1	4.5
485_2	5
485_3	5
485_4	5
485_5	2.5
486_1	5
486_2	1
486_3	3.5
486_4	4
486_5	5
487_1	4.5
487_2	1
487_3	3
487_4	1
487_5	1
488_1	5
488_2	5
488_3	2
488_4	5
488_5	2.5
489_1	4
489_2	2.5
489_3	2
489_4	5
489_5	3.5
490_1	4
490_2	5
490_3	5
490_4	5
490_5	3.5
491_1	4
491_2	2.5
491_3	3.5
491_4	4
491_5	2
492_1	4.5
492_2	1
492_3	1
492_4	3
492_5	0.5
493_1	2
493_2	4.5
493_3	5
493_4	2.5
493_5	2
494_1	1
494_2	3
494_3	1.5
494_4	5
494_5	4.5
495_1	1
495_2	1.5
495_3	4.5
495_4	2.5
495_5	1.5
496_1	2
496_2	2.5
496_3	1.5
496_4	4.5
496_5	4.5
497_1	4.5
497_2	5
497_3	1
497_4	3
497_5	2.5
498_1	4
498_2	3
498_3	1.5
498_4	5
498_5	3
499_1	2
499_2	1.5
499_3	1.5
499_4	1
499_5	1.5
