193_4	IMPLAUSIBLE
193_5	IMPLAUSIBLE
194_1	PLAUSIBLE
194_2	PLAUSIBLE
194_3	PLAUSIBLE
194_4	PLAUSIBLE
194_5	IMPLAUSIBLE
195_1	PLAUSIBLE
195_2	PLAUSIBLE
195_3	IMPLAUSIBLE
195_4	PLAUSIBLE
195_5	PLAUSIBLE
196_1	PLAUSIBLE
196_2	PLAUSIBLE
196_3	IMPLAUSIBLE
196_4	PLAUSIBLE
196_5	PLAUSIBLE
197_1	PLAUSIBLE
197_2	NEUTRAL
197_3	IMPLAUSIBLE
197_4	IMPLAUSIBLE
197_5	NEUTRAL
198_1	IMPLAUSIBLE
198_2	IMPLAUSIBLE
198_3	PLAUSIBLE
198_4	PLAUSIBLE
198_5	PLAUSIBLE
199_1	PLAUSIBLE
199_2	IMPLAUSIBLE
199_3	NEUTRAL
199_4	PLAUSIBLE
199_5	PLAUSIBLE
200_1	PLAUSIBLE
200_2	NEUTRAL
200_3	PLAUSIBLE
200_4	NEUTRAL
200_5	PLAUSIBLE
201_1	NEUTRAL
201_2	IMPLAUSIBLE
201_3	IMPLAUSIBLE
201_4	PLAUSIBLE
201_5	PLAUSIBLE
202_1	IMPLAUSIBLE
202_2	PLAUSIBLE
202_3	PLAUSIBLE
202_4	PLAUSIBLE
202_5	NEUTRAL
203_1	PLAUSIBLE
203_2	PLAUSIBLE
203_3	PLAUSIBLE
203_4	NEUTRAL
203_5	PLAUSIBLE
204_1	PLAUSIBLE
204_2	PLAUSIBLE
204_3	IMPLAUSIBLE
204_4	PLAUSIBLE
204_5	PLAUSIBLE
205_1	PLAUSIBLE
205_2	PLAUSIBLE
205_3	IMPLAUSIBLE
205_4	PLAUSIBLE
205_5	PLAUSIBLE
206_1	IMPLAUSIBLE
206_2	PLAUSIBLE
206_3	NEUTRAL
206_4	IMPLAUSIBLE
206_5	PLAUSIBLE
207_1	PLAUSIBLE
207_2	PLAUSIBLE
207_3	IMPLAUSIBLE
207_4	IMPLAUSIBLE
207_5	PLAUSIBLE
208_1	PLAUSIBLE
208_2	PLAUSIBLE
208_3	PLAUSIBLE
208_4	PLAUSIBLE
208_5	PLAUSIBLE
209_1	PLAUSIBLE
209_2	PLAUSIBLE
209_3	PLAUSIBLE
209_4	IMPLAUSIBLE
209_5	IMPLAUSIBLE
210_1	PLAUSIBLE
210_2	IMPLAUSIBLE
210_3	IMPLAUSIBLE
210_4	IMPLAUSIBLE
210_5	IMPLAUSIBLE
211_1	PLAUSIBLE
211_2	PLAUSIBLE
211_3	NEUTRAL
211_4	IMPLAUSIBLE
211_5	PLAUSIBLE
212_1	PLAUSIBLE
212_2	IMPLAUSIBLE
212_3	PLAUSIBLE
212_4	IMPLAUSIBLE
212_5	NEUTRAL
213_1	IMPLAUSIBLE
213_2	PLAUSIBLE
213_3	IMPLAUSIBLE
213_4	PLAUSIBLE
213_5	PLAUSIBLE
214_1	IMPLAUSIBLE
214_2	PLAUSIBLE
214_3	PLAUSIBLE
214_4	PLAUSIBLE
214_5	PLAUSIBLE
215_1	NEUTRAL
215_2	PLAUSIBLE
215_3	PLAUSIBLE
215_4	PLAUSIBLE
215_5	IMPLAUSIBLE
216_1	PLAUSIBLE
216_2	PLAUSIBLE
216_3	NEUTRAL
216_4	NEUTRAL
216_5	PLAUSIBLE
217_1	PLAUSIBLE
217_2	PLAUSIBLE
217_3	NEUTRAL
217_4	PLAUSIBLE
217_5	PLAUSIBLE
218_1	IMPLAUSIBLE
218_2	PLAUSIBLE
218_3	IMPLAUSIBLE
218_4	IMPLAUSIBLE
218_5	NEUTRAL
219_1	IMPLAUSIBLE
219_2	NEUTRAL
219_3	NEUTRAL
219_4	PLAUSIBLE
219_5	PLAUSIBLE
220_1	IMPLAUSIBLE
220_2	PLAUSIBLE
220_3	NEUTRAL
220_4	IMPLAUSIBLE
220_5	PLAUSIBLE
221_1	PLAUSIBLE
221_2	IMPLAUSIBLE
221_3	NEUTRAL
221_4	IMPLAUSIBLE
221_5	NEUTRAL
222_1	PLAUSIBLE
222_2	NEUTRAL
222_3	PLAUSIBLE
222_4	PLAUSIBLE
222_5	NEUTRAL
223_1	IMPLAUSIBLE
223_2	IMPLAUSIBLE
223_3	IMPLAUSIBLE
223_4	IMPLAUSIBLE
223_5	IMPLAUSIBLE
224_1	IMPLAUSIBLE
224_2	IMPLAUSIBLE
224_3	IMPLAUSIBLE
224_4	PLAUSIBLE
224_5	IMPLAUSIBLE
225_1	NEUTRAL
225_2	NEUTRAL
225_3	IMPLAUSIBLE
225_4	PLAUSIBLE
225_5	PLAUSIBLE
226_1	NEUTRAL
226_2	IMPLAUSIBLE
226_3	IMPLAUSIBLE
226_4	PLAUSIBLE
226_5	NEUTRAL
227_1	IMPLAUSIBLE
227_2	NEUTRAL
227_3	IMPLAUSIBLE
227_4	PLAUSIBLE
227_5	IMPLAUSIBLE
228_1	NEUTRAL
228_2	PLAUSIBLE
228_3	PLAUSIBLE
228_4	PLAUSIBLE
228_5	PLAUSIBLE
229_1	PLAUSIBLE
229_2	IMPLAUSIBLE
229_3	IMPLAUSIBLE
229_4	IMPLAUSIBLE
229_5	PLAUSIBLE
230_1	IMPLAUSIBLE
230_2	PLAUSIBLE
230_3	IMPLAUSIBLE
230_4	IMPLAUSIBLE
230_5	IMPLAUSIBLE
231_1	PLAUSIBLE
231_2	IMPLAUSIBLE
231_3	IMPLAUSIBLE
231_4	NEUTRAL
231_5	IMPLAUSIBLE
232_1	IMPLAUSIBLE
232_2	IMPLAUSIBLE
232_3	PLAUSIBLE
232_4	PLAUSIBLE
232_5	IMPLAUSIBLE
233_1	PLAUSIBLE
233_2	PLAUSIBLE
233_3	PLAUSIBLE
233_4	PLAUSIBLE
233_5	IMPLAUSIBLE
234_1	PLAUSIBLE
234_2	IMPLAUSIBLE
234_3	NEUTRAL
234_4	IMPLAUSIBLE
234_5	IMPLAUSIBLE
235_1	IMPLAUSIBLE
235_2	PLAUSIBLE
235_3	IMPLAUSIBLE
235_4	IMPLAUSIBLE
235_5	IMPLAUSIBLE
236_1	PLAUSIBLE
236_2	PLAUSIBLE
236_3	PLAUSIBLE
236_4	IMPLAUSIBLE
236_5	PLAUSIBLE
237_1	PLAUSIBLE
237_2	NEUTRAL
237_3	IMPLAUSIBLE
237_4	IMPLAUSIBLE
237_5	PLAUSIBLE
238_1	IMPLAUSIBLE
238_2	PLAUSIBLE
238_3	IMPLAUSIBLE
238_4	PLAUSIBLE
238_5	IMPLAUSIBLE
239_1	PLAUSIBLE
239_2	IMPLAUSIBLE
239_3	PLAUSIBLE
239_4	IMPLAUSIBLE
239_5	IMPLAUSIBLE
240_1	PLAUSIBLE
240_2	PLAUSIBLE
240_3	IMPLAUSIBLE
240_4	PLAUSIBLE
240_5	PLAUSIBLE
241_1	PLAUSIBLE
241_2	IMPLAUSIBLE
241_3	IMPLAUSIBLE
241_4	NEUTRAL
241_5	PLAUSIBLE
242_1	IMPLAUSIBLE
242_2	IMPLAUSIBLE
242_3	IMPLAUSIBLE
242_4	IMPLAUSIBLE
242_5	PLAUSIBLE
243_1	IMPLAUSIBLE
243_2	IMPLAUSIBLE
243_3	PLAUSIBLE
243_4	NEUTRAL
243_5	IMPLAUSIBLE
244_1	NEUTRAL
244_2	PLAUSIBLE
244_3	PLAUSIBLE
244_4	IMPLAUSIBLE
244_5	PLAUSIBLE
245_1	PLAUSIBLE
245_2	IMPLAUSIBLE
245_3	PLAUSIBLE
245_4	NEUTRAL
245_5	IMPLAUSIBLE
246_1	IMPLAUSIBLE
246_2	PLAUSIBLE
246_3	PLAUSIBLE
246_4	PLAUSIBLE
246_5	NEUTRAL
247_1	IMPLAUSIBLE
247_2	NEUTRAL
247_3	NEUTRAL
247_4	PLAUSIBLE
247_5	PLAUSIBLE
248_1	IMPLAUSIBLE
248_2	IMPLAUSIBLE
248_3	PLAUSIBLE
248_4	IMPLAUSIBLE
248_5	IMPLAUSIBLE
249_1	IMPLAUSIBLE
249_2	PLAUSIBLE
249_3	IMPLAUSIBLE
249_4	IMPLAUSIBLE
249_5	IMPLAUSIBLE
250_1	IMPLAUSIBLE
250_2	PLAUSIBLE
250_3	PLAUSIBLE
250_4	IMPLAUSIBLE
250_5	IMPLAUSIBLE
251_1	IMPLAUSIBLE
251_2	PLAUSIBLE
251_3	IMPLAUSIBLE
251_4	IMPLAUSIBLE
251_5	IMPLAUSIBLE
252_1	PLAUSIBLE
252_2	IMPLAUSIBLE
252_3	PLAUSIBLE
252_4	IMPLAUSIBLE
252_5	IMPLAUSIBLE
253_1	IMPLAUSIBLE
253_2	IMPLAUSIBLE
253_3	PLAUSIBLE
253_4	IMPLAUSIBLE
253_5	IMPLAUSIBLE
254_1	PLAUSIBLE
254_2	NEUTRAL
254_3	NEUTRAL
254_4	PLAUSIBLE
254_5	NEUTRAL
255_1	IMPLAUSIBLE
255_2	PLAUSIBLE
255_3	IMPLAUSIBLE
255_4	IMPLAUSIBLE
255_5	NEUTRAL
256_1	NEUTRAL
256_2	NEUTRAL
256_3	NEUTRAL
256_4	PLAUSIBLE
256_5	PLAUSIBLE
257_1	PLAUSIBLE
257_2	NEUTRAL
257_3	PLAUSIBLE
257_4	PLAUSIBLE
257_5	IMPLAUSIBLE
258_1	IMPLAUSIBLE
258_2	NEUTRAL
258_3	IMPLAUSIBLE
258_4	PLAUSIBLE
258_5	IMPLAUSIBLE
259_1	IMPLAUSIBLE
259_2	NEUTRAL
259_3	IMPLAUSIBLE
259_4	PLAUSIBLE
259_5	PLAUSIBLE
260_1	IMPLAUSIBLE
260_2	PLAUSIBLE
260_3	IMPLAUSIBLE
260_4	IMPLAUSIBLE
260_5	PLAUSIBLE
261_1	NEUTRAL
261_2	PLAUSIBLE
261_3	IMPLAUSIBLE
261_4	NEUTRAL
261_5	IMPLAUSIBLE
262_1	IMPLAUSIBLE
262_2	PLAUSIBLE
262_3	IMPLAUSIBLE
262_4	PLAUSIBLE
262_5	IMPLAUSIBLE
263_1	PLAUSIBLE
263_2	PLAUSIBLE
263_3	NEUTRAL
263_4	PLAUSIBLE
263_5	PLAUSIBLE
264_1	PLAUSIBLE
264_2	IMPLAUSIBLE
264_3	NEUTRAL
264_4	IMPLAUSIBLE
264_5	NEUTRAL
265_1	IMPLAUSIBLE
265_2	PLAUSIBLE
265_3	PLAUSIBLE
265_4	IMPLAUSIBLE
265_5	PLAUSIBLE
266_1	IMPLAUSIBLE
266_2	NEUTRAL
266_3	NEUTRAL
266_4	NEUTRAL
266_5	PLAUSIBLE
267_1	NEUTRAL
267_2	IMPLAUSIBLE
267_3	PLAUSIBLE
267_4	NEUTRAL
267_5	NEUTRAL
268_1	IMPLAUSIBLE
268_2	PLAUSIBLE
268_3	IMPLAUSIBLE
268_4	IMPLAUSIBLE
268_5	IMPLAUSIBLE
269_1	IMPLAUSIBLE
269_2	IMPLAUSIBLE
269_3	PLAUSIBLE
269_4	IMPLAUSIBLE
269_5	NEUTRAL
270_1	NEUTRAL
270_2	PLAUSIBLE
270_3	PLAUSIBLE
270_4	NEUTRAL
270_5	IMPLAUSIBLE
271_1	PLAUSIBLE
271_2	IMPLAUSIBLE
271_3	IMPLAUSIBLE
271_4	NEUTRAL
271_5	PLAUSIBLE
272_1	PLAUSIBLE
272_2	PLAUSIBLE
272_3	PLAUSIBLE
272_4	PLAUSIBLE
272_5	PLAUSIBLE
273_1	NEUTRAL
273_2	PLAUSIBLE
273_3	NEUTRAL
273_4	IMPLAUSIBLE
273_5	IMPLAUSIBLE
274_1	IMPLAUSIBLE
274_2	NEUTRAL
274_3	IMPLAUSIBLE
274_4	IMPLAUSIBLE
274_5	PLAUSIBLE
275_1	PLAUSIBLE
275_2	PLAUSIBLE
275_3	PLAUSIBLE
275_4	PLAUSIBLE
275_5	IMPLAUSIBLE
276_1	NEUTRAL
276_2	PLAUSIBLE
276_3	PLAUSIBLE
276_4	IMPLAUSIBLE
276_5	IMPLAUSIBLE
277_1	IMPLAUSIBLE
277_2	PLAUSIBLE
277_3	PLAUSIBLE
277_4	PLAUSIBLE
277_5	PLAUSIBLE
278_1	PLAUSIBLE
278_2	IMPLAUSIBLE
278_3	IMPLAUSIBLE
278_4	NEUTRAL
278_5	IMPLAUSIBLE
279_1	IMPLAUSIBLE
279_2	PLAUSIBLE
279_3	IMPLAUSIBLE
279_4	IMPLAUSIBLE
279_5	NEUTRAL
280_1	NEUTRAL
280_2	IMPLAUSIBLE
280_3	IMPLAUSIBLE
280_4	IMPLAUSIBLE
280_5	NEUTRAL
281_1	PLAUSIBLE
281_2	IMPLAUSIBLE
281_3	IMPLAUSIBLE
281_4	PLAUSIBLE
281_5	IMPLAUSIBLE
282_1	IMPLAUSIBLE
282_2	PLAUSIBLE
282_3	IMPLAUSIBLE
282_4	IMPLAUSIBLE
282_5	IMPLAUSIBLE
283_1	PLAUSIBLE
283_2	IMPLAUSIBLE
283_3	PLAUSIBLE
283_4	PLAUSIBLE
283_5	PLAUSIBLE
284_1	PLAUSIBLE
284_2	PLAUSIBLE
284_3	IMPLAUSIBLE
284_4	PLAUSIBLE
284_5	PLAUSIBLE
285_1	IMPLAUSIBLE
285_2	PLAUSIBLE
285_3	PLAUSIBLE
285_4	IMPLAUSIBLE
285_5	IMPLAUSIBLE
286_1	NEUTRAL
286_2	PLAUSIBLE
286_3	NEUTRAL
286_4	NEUTRAL
286_5	IMPLAUSIBLE
287_1	IMPLAUSIBLE
287_2	IMPLAUSIBLE
287_3	PLAUSIBLE
287_4	PLAUSIBLE
287_5	IMPLAUSIBLE
288_1	IMPLAUSIBLE
288_2	IMPLAUSIBLE
288_3	PLAUSIBLE
288_4	IMPLAUSIBLE
288_5	NEUTRAL
289_1	IMPLAUSIBLE
289_2	PLAUSIBLE
289_3	PLAUSIBLE
289_4	IMPLAUSIBLE
289_5	PLAUSIBLE
290_1	PLAUSIBLE
290_2	IMPLAUSIBLE
290_3	PLAUSIBLE
290_4	NEUTRAL
290_5	IMPLAUSIBLE
291_1	PLAUSIBLE
291_2	PLAUSIBLE
291_3	IMPLAUSIBLE
291_4	IMPLAUSIBLE
291_5	PLAUSIBLE
292_1	NEUTRAL
292_2	IMPLAUSIBLE
292_3	NEUTRAL
292_4	NEUTRAL
292_5	IMPLAUSIBLE
293_1	PLAUSIBLE
293_2	PLAUSIBLE
293_3	IMPLAUSIBLE
293_4	NEUTRAL
293_5	PLAUSIBLE
294_1	IMPLAUSIBLE
294_2	PLAUSIBLE
294_3	PLAUSIBLE
294_4	NEUTRAL
294_5	PLAUSIBLE
295_1	PLAUSIBLE
295_2	IMPLAUSIBLE
295_3	IMPLAUSIBLE
295_4	IMPLAUSIBLE
295_5	IMPLAUSIBLE
296_1	IMPLAUSIBLE
296_2	IMPLAUSIBLE
296_3	IMPLAUSIBLE
296_4	IMPLAUSIBLE
296_5	IMPLAUSIBLE
297_1	IMPLAUSIBLE
297_2	PLAUSIBLE
297_3	PLAUSIBLE
297_4	NEUTRAL
297_5	IMPLAUSIBLE
298_1	IMPLAUSIBLE
298_2	IMPLAUSIBLE
298_3	PLAUSIBLE
298_4	PLAUSIBLE
298_5	IMPLAUSIBLE
299_1	PLAUSIBLE
299_2	PLAUSIBLE
299_3	PLAUSIBLE
299_4	PLAUSIBLE
299_5	IMPLAUSIBLE
300_1	PLAUSIBLE
300_2	IMPLAUSIBLE
300_3	PLAUSIBLE
300_4	IMPLAUSIBLE
300_5	NEUTRAL
301_1	PLAUSIBLE
301_2	PLAUSIBLE
301_3	PLAUSIBLE
301_4	IMPLAUSIBLE
301_5	NEUTRAL
302_1	IMPLAUSIBLE
302_2	NEUTRAL
302_3	IMPLAUSIBLE
302_4	PLAUSIBLE
302_5	NEUTRAL
303_1	PLAUSIBLE
303_2	PLAUSIBLE
303_3	PLAUSIBLE
303_4	PLAUSIBLE
303_5	PLAUSIBLE
304_1	PLAUSIBLE
304_2	NEUTRAL
304_3	NEUTRAL
304_4	PLAUSIBLE
304_5	PLAUSIBLE
305_1	NEUTRAL
305_2	PLAUSIBLE
305_3	IMPLAUSIBLE
305_4	NEUTRAL
305_5	NEUTRAL
306_1	NEUTRAL
306_2	NEUTRAL
306_3	PLAUSIBLE
306_4	PLAUSIBLE
306_5	PLAUSIBLE
307_1	IMPLAUSIBLE
307_2	IMPLAUSIBLE
307_3	PLAUSIBLE
307_4	PLAUSIBLE
307_5	PLAUSIBLE
308_1	IMPLAUSIBLE
308_2	NEUTRAL
308_3	NEUTRAL
308_4	NEUTRAL
308_5	PLAUSIBLE
309_1	PLAUSIBLE
309_2	PLAUSIBLE
309_3	IMPLAUSIBLE
309_4	IMPLAUSIBLE
309_5	IMPLAUSIBLE
310_1	PLAUSIBLE
310_2	PLAUSIBLE
310_3	IMPLAUSIBLE
310_4	PLAUSIBLE
310_5	NEUTRAL
311_1	IMPLAUSIBLE
311_2	NEUTRAL
311_3	PLAUSIBLE
311_4	PLAUSIBLE
311_5	IMPLAUSIBLE
312_1	IMPLAUSIBLE
312_2	PLAUSIBLE
312_3	IMPLAUSIBLE
312_4	IMPLAUSIBLE
312_5	PLAUSIBLE
313_1	NEUTRAL
313_2	PLAUSIBLE
313_3	NEUTRAL
313_4	PLAUSIBLE
313_5	NEUTRAL
314_1	IMPLAUSIBLE
314_2	IMPLAUSIBLE
314_3	IMPLAUSIBLE
314_4	PLAUSIBLE
314_5	IMPLAUSIBLE
315_1	IMPLAUSIBLE
315_2	NEUTRAL
315_3	PLAUSIBLE
315_4	IMPLAUSIBLE
315_5	IMPLAUSIBLE
316_1	PLAUSIBLE
316_2	PLAUSIBLE
316_3	IMPLAUSIBLE
316_4	PLAUSIBLE
316_5	IMPLAUSIBLE
317_1	PLAUSIBLE
317_2	PLAUSIBLE
317_3	PLAUSIBLE
317_4	NEUTRAL
317_5	IMPLAUSIBLE
318_1	NEUTRAL
318_2	IMPLAUSIBLE
318_3	PLAUSIBLE
318_4	IMPLAUSIBLE
318_5	IMPLAUSIBLE
319_1	NEUTRAL
319_2	PLAUSIBLE
319_3	IMPLAUSIBLE
319_4	IMPLAUSIBLE
319_5	NEUTRAL
320_1	IMPLAUSIBLE
320_2	PLAUSIBLE
320_3	PLAUSIBLE
320_4	PLAUSIBLE
320_5	IMPLAUSIBLE
321_1	PLAUSIBLE
321_2	PLAUSIBLE
321_3	PLAUSIBLE
321_4	IMPLAUSIBLE
321_5	PLAUSIBLE
322_1	NEUTRAL
322_2	PLAUSIBLE
322_3	PLAUSIBLE
322_4	NEUTRAL
322_5	PLAUSIBLE
323_1	PLAUSIBLE
323_2	IMPLAUSIBLE
323_3	NEUTRAL
323_4	IMPLAUSIBLE
323_5	NEUTRAL
324_1	NEUTRAL
324_2	NEUTRAL
324_3	PLAUSIBLE
324_4	PLAUSIBLE
324_5	NEUTRAL
325_1	PLAUSIBLE
325_2	PLAUSIBLE
325_3	NEUTRAL
325_4	IMPLAUSIBLE
325_5	IMPLAUSIBLE
326_1	PLAUSIBLE
326_2	IMPLAUSIBLE
326_3	NEUTRAL
326_4	PLAUSIBLE
326_5	IMPLAUSIBLE
327_1	NEUTRAL
327_2	NEUTRAL
327_3	IMPLAUSIBLE
327_4	PLAUSIBLE
327_5	PLAUSIBLE
328_1	IMPLAUSIBLE
328_2	PLAUSIBLE
328_3	PLAUSIBLE
328_4	NEUTRAL
328_5	PLAUSIBLE
329_1	NEUTRAL
329_2	IMPLAUSIBLE
329_3	PLAUSIBLE
329_4	PLAUSIBLE
329_5	PLAUSIBLE
330_1	IMPLAUSIBLE
330_2	PLAUSIBLE
330_3	NEUTRAL
330_4	PLAUSIBLE
330_5	NEUTRAL
331_1	IMPLAUSIBLE
331_2	IMPLAUSIBLE
331_3	PLAUSIBLE
331_4	IMPLAUSIBLE
331_5	PLAUSIBLE
332_1	NEUTRAL
332_2	NEUTRAL
332_3	NEUTRAL
332_4	PLAUSIBLE
332_5	PLAUSIBLE
333_1	IMPLAUSIBLE
333_2	PLAUSIBLE
333_3	NEUTRAL
333_4	PLAUSIBLE
333_5	IMPLAUSIBLE
334_1	IMPLAUSIBLE
334_2	IMPLAUSIBLE
334_3	PLAUSIBLE
334_4	PLAUSIBLE
334_5	IMPLAUSIBLE
335_1	IMPLAUSIBLE
335_2	IMPLAUSIBLE
335_3	IMPLAUSIBLE
335_4	NEUTRAL
335_5	NEUTRAL
336_1	PLAUSIBLE
336_2	IMPLAUSIBLE
336_3	NEUTRAL
336_4	IMPLAUSIBLE
336_5	NEUTRAL
337_1	IMPLAUSIBLE
337_2	PLAUSIBLE
337_3	IMPLAUSIBLE
337_4	IMPLAUSIBLE
337_5	PLAUSIBLE
338_1	IMPLAUSIBLE
338_2	IMPLAUSIBLE
338_3	PLAUSIBLE
338_4	IMPLAUSIBLE
338_5	PLAUSIBLE
339_1	PLAUSIBLE
339_2	IMPLAUSIBLE
339_3	IMPLAUSIBLE
339_4	NEUTRAL
339_5	NEUTRAL
340_1	PLAUSIBLE
340_2	PLAUSIBLE
340_3	NEUTRAL
340_4	PLAUSIBLE
340_5	PLAUSIBLE
341_1	IMPLAUSIBLE
341_2	IMPLAUSIBLE
341_3	PLAUSIBLE
341_4	PLAUSIBLE
341_5	PLAUSIBLE
342_1	PLAUSIBLE
342_2	IMPLAUSIBLE
342_3	PLAUSIBLE
342_4	IMPLAUSIBLE
342_5	PLAUSIBLE
343_1	IMPLAUSIBLE
343_2	IMPLAUSIBLE
343_3	IMPLAUSIBLE
343_4	IMPLAUSIBLE
343_5	NEUTRAL
344_1	PLAUSIBLE
344_2	IMPLAUSIBLE
344_3	IMPLAUSIBLE
344_4	IMPLAUSIBLE
344_5	IMPLAUSIBLE
345_1	IMPLAUSIBLE
345_2	NEUTRAL
345_3	IMPLAUSIBLE
345_4	IMPLAUSIBLE
345_5	NEUTRAL
346_1	NEUTRAL
346_2	NEUTRAL
346_3	PLAUSIBLE
346_4	IMPLAUSIBLE
346_5	IMPLAUSIBLE
347_1	IMPLAUSIBLE
347_2	IMPLAUSIBLE
347_3	IMPLAUSIBLE
347_4	NEUTRAL
347_5	PLAUSIBLE
348_1	PLAUSIBLE
348_2	PLAUSIBLE
348_3	PLAUSIBLE
348_4	IMPLAUSIBLE
348_5	NEUTRAL
349_1	IMPLAUSIBLE
349_2	PLAUSIBLE
349_3	PLAUSIBLE
349_4	IMPLAUSIBLE
349_5	NEUTRAL
350_1	PLAUSIBLE
350_2	NEUTRAL
350_3	NEUTRAL
350_4	NEUTRAL
350_5	NEUTRAL
351_1	IMPLAUSIBLE
351_2	IMPLAUSIBLE
351_3	IMPLAUSIBLE
351_4	PLAUSIBLE
351_5	IMPLAUSIBLE
352_1	IMPLAUSIBLE
352_2	PLAUSIBLE
352_3	PLAUSIBLE
352_4	NEUTRAL
352_5	PLAUSIBLE
353_1	PLAUSIBLE
353_2	PLAUSIBLE
353_3	PLAUSIBLE
353_4	NEUTRAL
353_5	PLAUSIBLE
354_1	NEUTRAL
354_2	NEUTRAL
354_3	PLAUSIBLE
354_4	PLAUSIBLE
354_5	PLAUSIBLE
355_1	NEUTRAL
355_2	IMPLAUSIBLE
355_3	NEUTRAL
355_4	NEUTRAL
355_5	PLAUSIBLE
356_1	IMPLAUSIBLE
356_2	NEUTRAL
356_3	IMPLAUSIBLE
356_4	PLAUSIBLE
356_5	PLAUSIBLE
357_1	IMPLAUSIBLE
357_2	IMPLAUSIBLE
357_3	IMPLAUSIBLE
357_4	PLAUSIBLE
357_5	IMPLAUSIBLE
358_1	NEUTRAL
358_2	PLAUSIBLE
358_3	IMPLAUSIBLE
358_4	NEUTRAL
358_5	PLAUSIBLE
359_1	PLAUSIBLE
359_2	IMPLAUSIBLE
359_3	NEUTRAL
359_4	PLAUSIBLE
359_5	NEUTRAL
360_1	PLAUSIBLE
360_2	IMPLAUSIBLE
360_3	PLAUSIBLE
360_4	PLAUSIBLE
360_5	PLAUSIBLE
361_1	NEUTRAL
361_2	PLAUSIBLE
361_3	PLAUSIBLE
361_4	IMPLAUSIBLE
361_5	PLAUSIBLE
362_1	NEUTRAL
362_2	IMPLAUSIBLE
362_3	IMPLAUSIBLE
362_4	NEUTRAL
362_5	NEUTRAL
363_1	IMPLAUSIBLE
363_2	IMPLAUSIBLE
363_3	PLAUSIBLE
363_4	IMPLAUSIBLE
363_5	PLAUSIBLE
364_1	IMPLAUSIBLE
364_2	PLAUSIBLE
364_3	NEUTRAL
364_4	NEUTRAL
364_5	PLAUSIBLE
365_1	IMPLAUSIBLE
365_2	NEUTRAL
365_3	PLAUSIBLE
365_4	IMPLAUSIBLE
365_5	NEUTRAL
366_1	PLAUSIBLE
366_2	PLAUSIBLE
366_3	IMPLAUSIBLE
366_4	IMPLAUSIBLE
366_5	PLAUSIBLE
367_1	IMPLAUSIBLE
367_2	NEUTRAL
367_3	IMPLAUSIBLE
367_4	IMPLAUSIBLE
367_5	IMPLAUSIBLE
368_1	PLAUSIBLE
368_2	NEUTRAL
368_3	IMPLAUSIBLE
368_4	PLAUSIBLE
368_5	IMPLAUSIBLE
369_1	IMPLAUSIBLE
369_2	NEUTRAL
369_3	IMPLAUSIBLE
369_4	IMPLAUSIBLE
369_5	NEUTRAL
370_1	NEUTRAL
370_2	NEUTRAL
370_3	PLAUSIBLE
370_4	NEUTRAL
370_5	IMPLAUSIBLE
371_1	IMPLAUSIBLE
371_2	IMPLAUSIBLE
371_3	IMPLAUSIBLE
371_4	IMPLAUSIBLE
371_5	NEUTRAL
372_1	IMPLAUSIBLE
372_2	PLAUSIBLE
372_3	IMPLAUSIBLE
372_4	PLAUSIBLE
372_5	IMPLAUSIBLE
373_1	PLAUSIBLE
373_2	PLAUSIBLE
373_3	PLAUSIBLE
373_4	PLAUSIBLE
373_5	IMPLAUSIBLE
374_1	IMPLAUSIBLE
374_2	PLAUSIBLE
374_3	PLAUSIBLE
374_4	IMPLAUSIBLE
374_5	IMPLAUSIBLE
375_1	PLAUSIBLE
375_2	PLAUSIBLE
375_3	PLAUSIBLE
375_4	IMPLAUSIBLE
375_5	PLAUSIBLE
376_1	NEUTRAL
376_2	PLAUSIBLE
376_3	NEUTRAL
376_4	PLAUSIBLE
376_5	NEUTRAL
377_1	NEUTRAL
377_2	IMPLAUSIBLE
377_3	PLAUSIBLE
377_4	PLAUSIBLE
377_5	PLAUSIBLE
378_1	PLAUSIBLE
378_2	PLAUSIBLE
378_3	PLAUSIBLE
378_4	IMPLAUSIBLE
378_5	IMPLAUSIBLE
379_1	PLAUSIBLE
379_2	IMPLAUSIBLE
379_3	PLAUSIBLE
379_4	NEUTRAL
379_5	NEUTRAL
380_1	PLAUSIBLE
380_2	IMPLAUSIBLE
380_3	PLAUSIBLE
380_4	PLAUSIBLE
380_5	PLAUSIBLE
381_1	PLAUSIBLE
381_2	PLAUSIBLE
381_3	NEUTRAL
381_4	PLAUSIBLE
381_5	IMPLAUSIBLE
382_1	IMPLAUSIBLE
382_2	PLAUSIBLE
382_3	PLAUSIBLE
382_4	IMPLAUSIBLE
382_5	PLAUSIBLE
383_1	NEUTRAL
383_2	PLAUSIBLE
383_3	NEUTRAL
383_4	PLAUSIBLE
383_5	NEUTRAL
384_1	PLAUSIBLE
384_2	PLAUSIBLE
384_3	IMPLAUSIBLE
384_4	NEUTRAL
384_5	IMPLAUSIBLE
385_1	IMPLAUSIBLE
385_2	NEUTRAL
385_3	IMPLAUSIBLE
385_4	IMPLAUSIBLE
385_5	IMPLAUSIBLE
386_1	PLAUSIBLE
386_2	PLAUSIBLE
386_3	PLAUSIBLE
386_4	IMPLAUSIBLE
386_5	PLAUSIBLE
387_1	IMPLAUSIBLE
387_2	PLAUSIBLE
387_3	PLAUSIBLE
387_4	IMPLAUSIBLE
387_5	PLAUSIBLE
388_1	PLAUSIBLE
